faq_id,question_date,atomic_id,question,answer,l1_category,l2_category,source_l2_category_1,source_l2_category_2,source_l2_category_3,l3_category_1,l3_category_2,l3_count
24355,2016-05-12,24355_A02,008及260應如何著錄?,008/06=s 008/07-10=2002 260 __ $c 2002 500 __ $a First published in this edition 1974; reset in 2002,機讀編目格式,資料欄、指標與分欄,控制欄與固定長欄,資料欄、指標與分欄,,欄位功能與適用時機,分欄與子欄位使用,2
24363,2016-06-30,24363_A01,open access的電子書在MARC欄位中應著錄在哪一段？,"chiu chiu: 您好, 回復問題如下: open access的電子書，以online電子資源類型編目，以MARC 21欄位856連接取得資源。 基本上有取得限制(restrictions on access)或使用限制(restrictions on use) 的情形時才要著錄於MARC 21 506段和540段。而open access是指某文獻在Internet公共領域裡可以被免費獲取，允許任何用戶閱讀、下載、拷貝、傳遞、列印、檢索、超級鏈接該文獻，因不受「限制」，應該不用特別著錄，若要著錄，我認為可於500附註說明其為open access resources。 錢月蓮敬答  20160704",機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,欄位功能與適用時機,,1
24365,2016-07-20,24365_A01,介於童年與成年之間之青少年圖書，編目時應如何區分特藏代碼？,"多數圖書館未以特藏符號區分青少年圖書與兒童圖書或一般圖書，但會於書背上加貼「Y」或「YOUNG」標籤協助辨識。特藏符號係各館可自行訂定，若認為必要仍可自訂代碼「Y」代表青少年圖書。MARC 21書目紀錄以008位址22為「d」表示適用對象為「青少年, 14-17歲」，或於521分欄a標註「青少年適用」協助查詢。",機讀編目格式,資料欄、指標與分欄,控制欄與固定長欄,資料欄、指標與分欄,,分欄與子欄位使用,,1
24366,2016-07-25,24366_A01,MARC21中虛構人物應放在600或650字段？,"L： 您好, 我認為600 10 Gates, Tom|c(Fictitious character)是標準的著錄。",機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,欄位間關係與取捨,,1
24367,2016-07-29,24367_A03,不同媒體形式之ISBN適合著錄於欄位020或是776？欄位776是否僅用於館內有在編資料的其他媒體版本時才須著錄？,不同媒體形式，如一資源的微縮複製品、電子版本和其他非書版本之ISBN，應著錄於776 $x或776 $z。,機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,欄位間關係與取捨,,1
24372,2016-08-26,24372_A02,雨果原著、韓國的改寫者應誰放在CMARC的700段、701段還是702段？,改寫作品，若改寫得很多，如成人作品改寫成兒童閱讀的作品，以改寫者為主要作者，著錄於CMARC 700字段。700 韓國改寫者 702 翻譯者 701 原著者雨果,機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,欄位間關係與取捨,,1
24382,2016-10-17,24382_A02,QH541.15.C6 C25 2012與NX512.S85 A4 2006書標斷行呈現方式為何？,以QH541.15.C6 C25 2012為例：QH541.15 →分類號；.C6 →作者號；2012→年代。NX512.S85 A4 2006書標形式為NX512.S85A42006，依換行規則於第二個點「.」開始換行，各欄位依MARC21 852字段分欄$h、$i、$m呈現。,機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,分欄與子欄位使用,重複、順序與顯示方式,2
24394,2016-11-10,24394_A01,在用CMARC編目時，遇到語言是原住民語（如排灣族語），語言代碼應該放什麼？,"yun: 您好, 沒有分這麼細, 一樣用代碼chi。可於CMARC 302 (或300)加註說明：內容為排灣族語 (羅馬拼音 或其他拼音系統)。",機讀編目格式,資料欄、指標與分欄,代碼與代碼表,資料欄、指標與分欄,,欄位功能與適用時機,,1
24398,2016-11-14,24398_A01,EAN商品碼是否可鍵於024字段，指標選用3#？,"EAN商品碼是鍵於024字段，指標選用3#。ENA是歐洲商品條碼（European Article Number, EAN）後發展為國際商品條碼（International Article Number），可著錄於024 3_ $a。",機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,指標值與控制意義,欄位功能與適用時機,2
24398,2016-11-14,24398_A02,若024分欄ａ(識別號碼)長度限12位英數字，與EAN13碼長度不同，是否會出現錯誤?,EAN有13碼，若要著錄此標準號，可請系統公司更改長度。EAN結構為國家代碼（前3位）+ 生產商代碼（後4位）+貨品代碼（再5位）+檢查碼，共13碼。在著錄於MARC格式時，不加連字符號「-」。,機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,分欄與子欄位使用,,1
24398,2016-11-14,24398_A03,若鍵於024，除了分欄a識別號碼之外，以圖書為例，是否有其他應著錄之欄位？可以麻煩舉例說明嗎,024 3_ $a標準主號碼 $d標準副號碼 $z無效碼。一般所見都是標準的13碼，著錄於$a，至於副號碼的功用是甚麼，本人不知，建議可以請教商品條碼製造商。,機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,分欄與子欄位使用,欄位功能與適用時機,2
24400,2016-11-16,24400_A01,視聽資料的公播版在MARC21中應著錄於版本項還是附註項？,視聽資料的公播版或家用版應著錄於MARC21附註段欄位500。,機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,欄位功能與適用時機,,1
24403,2016-11-18,24403_A01,"有關欄位240的分欄l作品語文，如果在編作品為中文，請問該分欄應填寫中文""還是""Chinese""?","在編文獻為中文翻譯作品，國圖在240 $l是用「中文」二字來表示。因為我們編目所用的語言是中文，所以以中文描述。但我知道也有圖書館是用""Chinese""來表示。我認為都是可以的，240分欄$l並沒有規定一定要用英文書寫。",機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,分欄與子欄位使用,,1
24403,2016-11-18,24403_A02,欄位020國際標準書號，2014年起啟用了分欄q限定資訊，請問該分欄的用途為何？是否在編資源的裝訂形式都填入這個欄位，並加()？有硬性規定嗎？,分欄q是2013年新定義的分欄，將原先加於標準號碼後的裝訂形式獨立為單獨的一個元素，著錄於$q。2014年起使用新著錄方式，可有二種選擇：1.不遵循ISBD標點符號 Leader/18＝c 020 __ $aISBN號 $q冊次號 $q裝訂形式 $c價格與相關資訊 2.遵循ISBD標點符號 Leader/18＝i 020 __ $aISBN號 $q(冊次號；$q裝訂形式)：$c價格與相關資訊 範例: Leader/18＝i 020 __ $a9789577399472 $q(全套；$q精裝)：$cNT$20000 請注意ISBD標點符號用法 $a：$c $z：$c $a $z：$c $a $q()：$c $a $q(；$q)：$c $q() 錢月蓮敬答  20161121,機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,分欄與子欄位使用,重複、順序與顯示方式,2
24405,2016-11-21,24405_A03,332也指新莊，應使用322或145嗎？,332與322或145的使用需遵循附表八與附表九的系統，若使用附表八「臺灣縣市表」與附表九「臺灣鄉鎮表」則不應混搭頁566的「臺灣分區表」。,機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,欄位間關係與取捨,,1
24423,2016-12-30,24423_A01,在欄位020-國際標準書號ISBN填入版本資訊，如(精裝)或(平裝)應該放入$a 還是 $q ?,$a是著錄ISBN號的地方，裝訂形式要著錄於$q。,機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,分欄與子欄位使用,,1
24423,2016-12-30,24423_A02,如果是放於$q ，請舉例正確的註錄方式,範例: Leader/18＝i 020 __ $a9789577399472 $q(全套；$q精裝)：$cNT$20000,機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,分欄與子欄位使用,,1
24437,2017-03-27,24437_A01,在編目時，225欄位應如何註入？,欄位225，集叢項 在每個單本中，CMARC 225字段是著錄集叢名(套書名)、集叢部冊號(該單本書在系列中的編號)。,機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,欄位功能與適用時機,,1
24437,2017-03-27,24437_A02,在編目時，308欄位應如何註入？,欄位308，集叢附註項 本欄記載與225字段有關或屬於某集叢之附註說明，譬如，系列中某幾本叢書的名稱有變更或中文書目要提供外國人使用，於308附註說明：Series Romanized: XXX。,機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,欄位功能與適用時機,,1
24437,2017-03-27,24437_A03,在編目時，300欄位應如何註入？,欄位300，一般附註項 本欄記載無適當欄號之附註項，或編目機構不擬將附註項細分在301-316字段時，可統一著錄於300字段，亦即若貴單位不採用欄位308，可著錄於一般附註項欄位300。,機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,欄位功能與適用時機,,1
24444,2017-04-06,24444_A02,國圖對於490指標與LDR/19字段的關係有何具體作法？,國圖的作法是490指標1若為1，即集叢要被檢索時，LDR/19會著錄為b。建議可以請教系統公司，若不去表示其從屬關係，皆用空值取代會如何? 是否影響書目關係的呈現?,機讀編目格式,資料欄、指標與分欄,控制欄與固定長欄,資料欄、指標與分欄,,指標值與控制意義,,1
24451,2017-05-09,24451_A01,視聽資料編目中，「導演」、「製作單位」、「發行單位」應著錄於1xx段或7xx段？,「導演」著錄於MARC 21攔位508（製作群註）及700；「製作單位」著錄於245$c及710；「發行單位」著錄於260$b。,機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,欄位功能與適用時機,,1
24452,2017-05-09,24452_A01,依Marc 21編西文書書時，圖版(內容為圖、地圖)應如何著錄?是否僅需著錄圖版面葉數，還是須著錄圖版種類?,AACR 2及LCRI未規定「圖版內容種類」的著錄要求。國會圖書館MARC 21範例中，圖版內容種類未必著錄。但耶魯大學圖書館CIP政策提及，若欄位300分欄$a著錄圖版面葉數，則分欄$b建議加錄「ill.」等內容類別。最終是否著錄圖版種類，應依圖書館政策及編目員作業慣例決定。,機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,代碼與代碼表,,分欄與子欄位使用,,1
24452,2017-05-09,24452_A02,"僅著錄圖版面葉數是否正確?例如：300 $a320 p., [48] p. of plates 或須著錄圖版種類 300 $a320 p., [48] p. of plates :$bill., maps?","國會圖書館MARC 21範例中，圖版內容種類未必著錄，例如：300 ## $a 27 leaves of plates, 4 p. ; $c 31 cm。但耶魯大學CIP政策示例顯示，若著錄圖版面葉數，則分欄$b建議加錄內容類別，例如：300 ## $a 246 p., 32 p. of plates : $b ill. ; $c 24 cm。是否著錄圖版種類，應依圖書館政策及編目員作業慣例決定。",機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,分欄與子欄位使用,,1
24453,2017-05-11,24453_A01,在美國國會圖書館的書目資料中，504段是否需要著錄「notes」於參考書目內？,依LCRI 2.7B18中對書目註（bibliography note）的說明，若待編資料裡含有「任何形式」的引用文獻（bibliographical citations in any form），可於欄位504著錄：504 ## $a Includes bibliographical references。因此，當一本書以「Notes」、「Selected Bibliography」、「Bibliographic Sources」等，列出編著者於著述時參考到的或是引用到的文獻時，都可於欄位504做說明。若參考文獻或引用書目，在待編圖書裡被集中編排，則在書目註中加錄面葉數：504 ## $a Includes bibliographical references (p. 310-325)。,機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,欄位功能與適用時機,,1
24454,2017-05-13,24454_A02,書中同時有章節附註或註腳，且書本最後有集中列出bibliographical references時，是否仍會列出bibliographical references的頁數？,在1) ~ 3) 的圖書裡都將參考文獻集中編排，因此可在欄位504著錄其面葉數。圖書4) 的情況則是將各章節的notes集中編排於書後，若是這些notes的內容都是參考文獻的話，欄位504仍可著錄其面葉數資訊：504 ## $a Includes bibliographical references (p. xxx-xxx)。若這些notes大部分為參考文獻，少部分為『非書目性』的附註時，欄位504可著錄為：504 ## $a Includes bibliographical references (p. xxx-xxx)。也可更詳細一點說明：504 ## $a Includes notes and bibliographical references (p. xxx-xxx)。若這些notes大部分為『非書目性』的附註，參考文獻佔少部分時，欄位504可著錄為：504 ## $a Includes bibliographical references。,機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,欄位功能與適用時機,,1
24455,2017-05-17,24455_A02,MARC 21的250版本項應如何著錄？,若資訊來自書目以外來源，需標示方括號，如：250 ## $a [Reprinted]. 250 ## $a [1st paperback edition].,機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,分欄與子欄位使用,,1
24455,2017-05-17,24455_A03,MARC 21的260出版年應如何著錄？,欄位260分欄$c的出版年部分，直接著錄重印的日期即可。,機讀編目格式,資料欄、指標與分欄,資料欄、指標與分欄,,,分欄與子欄位使用,,1
