faq_id,question_date,atomic_id,question,answer,category
23172,2010-01-01,23172_A03,如何解決「546.93 一貫道」類下註釋文字造成的標引困擾？,可直接將《中圖法》增訂8版「546.93 白蓮教；一貫道」類下之注釋文字逕改為「一貫道改入271.6」，即可解決此問題。,其他
23173,2010-01-01,23173_A01,有關佛像雕刻之文獻，應分入《國家圖書館增訂類目表》（民國89年版）224.52 佛教美術子目，或《中國圖書分類法》（增訂7版）224.6 佛像類？,《國家圖書館增訂類目表》（民國89年版）224.52 佛教美術子目係根據《佛教圖書分類法》（1996年版）編訂，未建立與《中國圖書分類法》224.6 佛像類的關係。根據《佛教圖書分類法》範圍，佛教雕塑與佛像涵意大致相同，故實際分類時易造成困擾。為解決此問題，建議採用「交替類目」辦法：1. 將《中圖法》224.52 佛教美術展開設「224.522 佛教雕塑」子目；2. 在《中圖法》224.6 佛像類下加註「宜入224.52」的注釋文字。同理，若選用224.6 佛像為分書類目，亦可依相同方式改訂。,編目法
23174,2010-01-01,23174_A01,《中圖法》『246.2 天主教』類目為何被認為不敷使用？,《中圖法》『246.2 天主教』類，是把『天主教』視為基督教的一個宗派而設立的。因此，該類只收概述天主教、各國（地）天主教概況及其教史這些類型的文獻，至於其他類型之文獻則分入『240 基督教』有關類目。,其他
23174,2010-01-01,23174_A02,是否需要增補『246.2 天主教』類目？,由以上分析看來，有關天主教類似無增補類目之必要。,其他
23175,2010-01-01,23175_A01,國家圖書館全館的「性質及宗旨、藏書規模及特色」是否統一？為何選擇「二種方式」標引？,本館原先所標引的兩個類號係以《中國圖書分類法》（增訂7版）為分類規範工具。相同文獻分入兩個不同類號，係因舊版分類法疏忽所致，並不表示本館的「性質及宗旨、藏書規模及特色」不統一，更非特意選不同方式標引。,其他
23175,2010-01-01,23175_A02,依照回覆：分入《中文圖書分類法》「389.81」與「389.813」類號，應如何處理？,本館目前採用《中文圖書分類法》（2007年版），該分類法係依據《中國圖書分類法》（增訂7版）增補修訂而成。新版分類法於「389.81 食肉目」下新增「389.811 大熊貓科」子目，標引相關文獻時自然啟用新版類號「389.811」。本館原先依舊版標引之類號，目前不擬改用新版類號，以免增加目錄改編的人力與經費。,其他
23176,2010-01-01,23176_A01,電腦音樂應分入何類？,本館已另增補917.7 電子及電腦音樂，可參考。,其他
23176,2010-01-01,23176_A02,為何《中文圖書分類法》類號312.85註釋與919.8實際內容存在矛盾？,大概是屬編輯時疏忽所致。查分類法另一處類號917編列有電子與電腦樂器可資使用,其他
23177,2010-01-01,23177_A01,Star Office是否應歸類為辦公軟體套件而非程式語言？,Star Office應是一套OFFICE的套裝軟體，分入程式語言類（分類工具為「國家圖書館程式語言代碼表」）應有不妥處,其他
23177,2010-01-01,23177_A02,程式語言代碼表中所編列之Star Office是否為另一種軟體？,本館會訂正，並改分入套裝軟體類,其他
23178,2010-01-01,23178_A01,《中國圖書分類法》（增訂7版）無相關類目可資標引，此類文獻應如何分類？,可分入《國家圖書館增訂類目表》（民國89年版）及《中國圖書分類法》（增訂8版）設有的「312.91695 全球資訊網（World wide web）」類。,其他
23179,2010-01-01,23179_A01,有關「流體力學」文獻應如何標引？,《中國圖書分類法》物理學力學類（332）下設有「332.6 流體力學」，後修訂8版工程力學類（440.13）下編列「440.136 流體力學」子目。唯此二者類名雖同，但涵意不同：前者為「普通流體力學」（332.6），後者為「工程流體力學」（440.136）。應依文獻內容質判斷，一般流體力學分入前一類，工程流體力學分入後一類。,編目法
23180,2010-01-01,23180_A01,有關學生網路安全教學及輔導之書籍、影片，應歸入《中國圖書分類法》哪一類目？,有關學生網路安全教學及輔導之書籍、影片，可歸入《中國圖書分類法》『312.903 電腦人員教育』類。,其他
23181,2010-01-01,23181_A01,有關‘奈米技術’的文獻，原先分入《中國圖書分類法》‘339.9 原子能應用’類是否合適？,有關‘奈米技術’的文獻，分入《中國圖書分類法》‘339.9 原子能應用’類，似乎不妥。,其他
23181,2010-01-01,23181_A02,有關‘奈米技術’的文獻，應分入何類較為合適？,建議採用類目改訂法，將‘440.7 工程展覽會’類改為‘440.7 奈米技術’類，原類目則利用總類複分方式編制為‘440.066 工程展覽會’。,其他
23182,2010-01-01,23182_A01,《中圖法》類號「340.98 化學傳記」是如何取得的？,1 一部分類法通常由類目表、序論及使用說明、輔助索引等部分所構成。其中，類目表是分類法的主體，在職能上它又分為二種：其一、正表，又稱主表，係指分類標引時可直接、單獨採用的類目表；其二、複分表，又稱輔助表，係未明示於正表，分類標引時必須以正表和複分表類號經由組配後始可使用之類目表。複分表以適用類目範圍的廣狹為標準，可分為通用複分表和專複分表兩種。總論複分表便是通用複分表中最常用的一種。 2 如題，像「化學傳記」這樣的類目，《中圖法》自然無法一一編列。因此，碰到該類型之類目，勢必經由類號複分或組配的方式，始克以濟其窮。唯查《中圖法》類號「340.99」已被「鍊金術」佔用，因此有關化學傳記便須以變通方式而另謀出路，才能解決難題。 3 參考《中圖法》類目「520.98 中國教育家傳記」例，複分號碼「098」因含有「傳記」之意，故選此號碼以組配成「340.98 化學傳記」，此即《中圖法》該類目之由來。,編目法
23183,2010-01-01,23183_A01,《21世紀學研地球大百科》應歸入700類嗎？,《21世紀學研地球大百科》不歸入700類。本書係地球科學通俗讀物，依主題應分入『350 地球科學』類。,其他
23183,2010-01-01,23183_A02,《21世紀學研地球大百科》應歸入總類嗎？,《21世紀學研地球大百科》不歸入總類。本書為兒童用叢書，應以『089 兒童用叢書』複分，組配後為『350.89』（兒童用地球科學叢書類）。,其他
23184,2010-01-01,23184_A01,有關奈米(納米)材料、結構或技術等相關書籍應歸入何類為宜?,可將「440.7 工程展覽會」類改為「440.7 奈米技術」類，即可解決奈米技術無類可歸之窘境。,其他
23184,2010-01-01,23184_A02,目前所見CIP將之歸入339.9，此類原為核能利用，是否類表已有修訂?,原先以《中圖法》「339.9 原子能利用」類標引，但因不切合已建議改訂類目，將「440.7 工程展覽會」類改為「440.7 奈米技術」類，原類號「339.9」已不再適用。,其他
23185,2010-01-01,23185_A01,臺灣地區是否有較詳備之電腦類分類表？,有關電腦類類表，可檢閱下列相關資源： （一）《國家圖書館增訂類目表》（國家圖書館編目組編訂，臺北：國家圖書館，2000），頁3-8及頁12-13。 （二）《中國圖書分類法》（增訂8版，賴永祥編訂，臺北：文華圖書館管理公司，2001），頁106-115及頁272-273。 （三）國家圖書館全球資訊網編目園地網頁上之編目規範標準∕其他∕國家圖書館程式語言及套裝軟體代碼表。,其他
23186,2010-01-01,23186_A01,《日本全國大學數學入學試題》（臺北：九章出版社，19xx）應分入《中國圖書分類法》的什麼類目？,《日本全國大學數學入學試題》（臺北：九章出版社，19xx）應先分入《中國圖書分類法》『310 數學』類，然後再複分『022 問題集』。因此，該書之分類號應為310.22。※附註：除非分類特別規定，否則，一組分類號的中間只應有一個『0』，如屬多餘的『0』，則必須刪除之。,其他
23187,2010-01-01,23187_A01,同一事物之「歸甲入乙」，是否可根據專業性質以決定其旨趣？,有關各科「應用文獻」，根據分類的一般原則，總是將總論性的「應用文獻」分入本類，而將專論性的「應用文獻」依被應用的學科或專業歸入相應的類目。文獻分類表的編製，通常也會根據前一原則進行。以《國家圖書館增訂類目表》為例，其即根據前述原則，將總論性的電腦應用及其程式編入312.94，而其類下注釋則云：「特定用途之應用程式，宜入各類，以029複分」。據此可知，宜將專論性的電腦應用程式分入整個類表有關各類，例如將有關統計應用程式及套裝軟體分入「512.4 統計資料電子計算機處理」類。,其他
23187,2010-01-01,23187_A02,請予解釋，以釋疑惑。,從另一方面看，圖書館尤其是電腦專業圖書館，也可將所有總論性或專論性的電腦應用集中在一起，此即《國家圖書館增訂類目表》312.94類目注釋後段所示：「如欲集中放置者，可將電腦應用及電腦應用軟體入此」之精神所在。唯宜將注釋文字調整為「必要時得編訂應用程式之細目或依學科號碼複分之」。上述1-3項解說文字，係就一般電腦應用程式立論的，假如是特定名稱的應用程式或套裝軟體，例如「SPSS系統」可在「312.949 各種應用程式、套裝軟體」及「512.4 統計資料電子計算機處理」兩類間，依各館分編政策或專業考量擇一而從。根據上述，有關《SPSS統計應用實務》一書可分入「312.949 各種應用程式、套裝軟體」類，也可分入「512.4 統計資料電子計算機處理」類，端視各館本身之需求而定。唯必須特別指陳的有兩點：其一、宜根據各館之性質、分編政策及專業考量，決定文獻「歸甲入乙」之適用原則與時機；其二、標引原則一經選用確定，宜嚴格遵守，勿經常隨意更改，俾避免造成分類作業的困擾或導致分類標引時前後不一。,其他
